sale_id,player,year,card_name,sport,grade,rarity,autograph,rookie_card,condition,sale_price,site,sale_date,baseline_psa9_value,value_note
RT-001960,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,342.42,eBay Sold,2026-03-06,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001981,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,348.46,PWCC,2026-03-09,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002005,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,354.54,eBay Sold,2026-03-11,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001978,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,313.43,Marketplace,2026-03-12,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001951,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,308.04,eBay Sold,2026-03-16,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001988,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,369.24,eBay Sold,2026-03-17,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001948,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,318.79,Card Ladder,2026-03-22,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001952,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,297.48,eBay Sold,2026-03-22,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001956,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,372.23,PWCC,2026-03-22,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001985,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,297.16,Marketplace,2026-03-23,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001966,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,332.87,130point,2026-03-24,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001996,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,309.21,Goldin,2026-04-04,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001994,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,419.6,Card Show,2026-04-05,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001986,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,338.11,Marketplace,2026-04-15,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002000,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,366.75,Goldin,2026-04-28,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001995,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,369.91,Goldin,2026-05-07,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001946,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,363.45,eBay Sold,2026-05-11,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001954,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,371.08,eBay Sold,2026-05-11,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001958,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,315.61,Card Ladder,2026-05-13,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001992,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,390.77,eBay Sold,2026-05-14,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001998,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,392.58,Marketplace,2026-05-15,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002015,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,363.29,eBay Sold,2026-05-17,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001997,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,352.88,Card Ladder,2026-05-19,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001972,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,334.72,130point,2026-05-20,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002009,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,325.98,PWCC,2026-05-24,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001990,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,341.93,eBay Sold,2026-05-30,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002014,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,359.58,eBay Sold,2026-05-30,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001971,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,360.14,eBay Sold,2026-06-05,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002010,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,320.94,Card Show,2026-06-09,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002012,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,357.32,eBay Sold,2026-06-10,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001968,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,394.77,130point,2026-06-11,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002013,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,401.93,eBay Sold,2026-06-11,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001975,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,285.56,PWCC,2026-06-12,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002003,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,333.07,130point,2026-06-13,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001967,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,317.68,eBay Sold,2026-06-20,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002006,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,367.28,Card Ladder,2026-06-20,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001955,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,425.46,130point,2026-06-25,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002004,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,371.56,Card Show,2026-06-26,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002008,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,336.95,eBay Sold,2026-06-28,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001964,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,330.76,130point,2026-06-30,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001963,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,352.72,eBay Sold,2026-07-02,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001965,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,389.58,eBay Sold,2026-07-02,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001982,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,392.19,130point,2026-07-02,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001953,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,349.34,eBay Sold,2026-07-06,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002007,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,378.94,Marketplace,2026-07-09,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001979,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,360.37,eBay Sold,2026-07-10,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001977,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,328.75,eBay Sold,2026-07-11,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001980,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,407.16,130point,2026-07-18,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001999,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,368.56,Goldin,2026-07-19,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001984,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,377.31,eBay Sold,2026-07-20,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001974,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,392.17,eBay Sold,2026-07-25,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-001983,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,358.49,eBay Sold,2026-07-25,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002011,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,339.18,eBay Sold,2026-07-25,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002002,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,8,Rare,No,Yes,Graded 8,413.63,PWCC,2026-07-26,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002063,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,543.15,eBay Sold,2026-02-02,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002035,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,546.57,130point,2026-02-05,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002082,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,578.79,eBay Sold,2026-02-11,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002070,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,513.65,Card Show,2026-02-14,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002061,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,564.35,eBay Sold,2026-02-16,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002024,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,603.39,PWCC,2026-02-17,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002056,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,482.11,Card Ladder,2026-02-17,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002027,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,583.17,eBay Sold,2026-02-23,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002048,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,697.21,eBay Sold,2026-02-23,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002042,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,613.76,130point,2026-02-24,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002044,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,542.98,eBay Sold,2026-02-27,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002078,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,483.54,eBay Sold,2026-03-01,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002030,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,642.15,Marketplace,2026-03-03,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002041,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,529.78,Marketplace,2026-03-03,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002075,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,565.96,Card Ladder,2026-03-03,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002053,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,636.48,Goldin,2026-03-04,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002047,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,604.84,Goldin,2026-03-06,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002017,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,610.03,Card Ladder,2026-03-07,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002045,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,525.98,Card Ladder,2026-03-12,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002071,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,590.17,eBay Sold,2026-03-14,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002029,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,524.94,eBay Sold,2026-03-16,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002072,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,551.24,130point,2026-03-19,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002087,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,559.79,Marketplace,2026-03-20,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002034,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,516.25,PWCC,2026-03-23,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002022,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,579.06,eBay Sold,2026-03-25,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002079,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,577.36,eBay Sold,2026-03-25,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002069,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,471.58,eBay Sold,2026-03-26,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002086,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,544.23,Card Show,2026-03-29,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002028,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,524.08,eBay Sold,2026-03-31,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002058,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,440.44,eBay Sold,2026-03-31,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002073,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,536.66,130point,2026-04-05,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002050,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,618.72,eBay Sold,2026-04-07,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002076,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,548.95,eBay Sold,2026-04-08,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002074,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,499.71,130point,2026-04-12,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002018,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,495.76,130point,2026-04-18,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002085,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,580.04,130point,2026-04-18,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002020,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,504.76,Marketplace,2026-04-19,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002023,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,564.76,130point,2026-04-19,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002040,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,522.49,Card Ladder,2026-04-20,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002068,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,572.36,Card Ladder,2026-04-21,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002039,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,519.58,Card Show,2026-05-04,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002065,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,551.79,Card Show,2026-05-05,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002038,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,445.73,eBay Sold,2026-05-09,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002052,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,589.61,eBay Sold,2026-05-10,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002059,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,507.69,130point,2026-05-11,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002021,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,571.29,eBay Sold,2026-05-18,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002046,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,534.24,PWCC,2026-05-20,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002019,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,515.91,eBay Sold,2026-05-21,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002055,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,551.37,Card Ladder,2026-05-25,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002067,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,577.28,eBay Sold,2026-05-27,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002026,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,617.2,Marketplace,2026-05-30,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002060,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,571.62,eBay Sold,2026-06-02,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002051,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,528.86,eBay Sold,2026-06-04,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002057,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,499.28,eBay Sold,2026-06-07,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002037,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,541.25,eBay Sold,2026-06-09,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002080,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,550.72,PWCC,2026-06-10,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002031,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,494.35,Marketplace,2026-06-13,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002049,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,567.96,Card Show,2026-06-15,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002088,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,596.43,Goldin,2026-06-16,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002084,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,425.57,eBay Sold,2026-06-30,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002066,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,443.3,Marketplace,2026-07-01,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002043,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,494.76,Card Ladder,2026-07-06,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002032,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,504.34,PWCC,2026-07-14,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002033,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,466.75,eBay Sold,2026-07-14,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002036,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,489.81,PWCC,2026-07-15,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002077,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,565.69,eBay Sold,2026-07-15,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002025,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,438.74,Marketplace,2026-07-18,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002062,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,598.1,PWCC,2026-07-20,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002064,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,533.97,eBay Sold,2026-07-20,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002081,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,427.89,Marketplace,2026-07-20,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002054,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,480.33,Card Show,2026-07-21,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-002083,Sidney Crosby,2005,Upper Deck Young Guns RC,Hockey,9,Rare,No,Yes,Graded 9,550.63,eBay Sold,2026-07-22,550,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
